Top: http://purl.obolibrary.org/obo/PATO_0000001  "PATO quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002058  "decreased area"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002183  "cyclicity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002055  "increased fragility"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002378  "acinus"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002184  "cyclic cyclicity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002056  "decreased fragility"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002379  "ovariohysterectomized female"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002348  "ligneous"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002347  "obconical"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002346  "snowman-shaped"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002345  "lemon-shaped"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002349  "basal to"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000344  "compatible"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000345  "incompatible"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002350  "cauline to"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002351  "fleshy"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002354  "active"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002355  "inactive"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002352  "herbaceous"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002353  "activation quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002357  "D-shaped"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002356  "constitutively active"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002359  "broad"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002358  "ridged"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002360  "tendency"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002361  "increased tendency"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002362  "decreased tendency"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002363  "bronze"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002364  "shortened"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002365  "intact female"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002366  "intact male"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002329  "hyponastic"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002328  "decreased angle"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002327  "increased angle"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002326  "angle"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002325  "onset quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002324  "offset quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002323  "temporal distribution quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000366  "left"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000365  "down"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000367  "right"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000370  "up"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000374  "increased distance"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000375  "decreased distance"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002332  "non-adhesive"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002333  "increased adhesivity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002330  "oblanceolate"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002331  "adhesive"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002339  "hispid"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002338  "lanceolate-triangular"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002335  "tholiform"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002334  "decreased adhesivity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002337  "lance-ovate"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002336  "pyramidal"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000381  "decreased frequency"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000380  "increased frequency"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000386  "hard"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000383  "female"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000384  "male"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002341  "tomentose"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002342  "cupulate"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002343  "decumbent"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002344  "arachnose"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002340  "hispidulous"^^xsd:string
